x,y
371.09,100.8
74.5,140
384.1,112
147.94,182
362.34,142.8
31.76,134.4
294.25,47.6
11.27,50.4
15.31,50.4
337.6,61.6
56.33,114.8
353.45,39.2
122.05,33.6
394,44.8
63.85,142.8
217.41,375.2
130.56,176.4
348.21,64.4
76.3,142.8
268.6,344.4
134.55,176.4
354.01,64.4
78.65,114.8
334.16,347.2
107.45,25.2
368.2,100.8
26.7,154
238.81,358.4
131.32,30.8
351.35,109.2
64.31,131.6
155.84,375.2
153.19,176.4
368.46,72.8
87.32,137.2
321.01,72.8
162.41,75.6
360.87,64.4
154.64,100.8
373.13,372.4
32.22,53.2
165.91,190.4
340.23,11.2
64.15,112
287.85,347.2
179.63,154
372.19,19.6
5.87,170.8
209.08,375.2
138.14,176.4
346.51,168
59.8,145.6
417.3,145.6
104.96,187.6
372.86,128.8
34.13,176.4
409.26,137.2
90.34,58.8
277.85,221.2
103.83,50.4
278.85,221.2
111.29,50.4
257.62,338.8
70.76,112
273.36,344.4
61.49,120.4
432.65,11.2
68.46,61.6
434.86,8.4
72.19,142.8
429.01,8.4
70.85,142.8
341.94,182
172.85,148.4
163.43,145.6
128.21,89.6
439.1,358.4
148.61,89.6
387.13,112
33.19,145.6
316.61,92.4
58.97,148.4
346.34,44.8
329.95,361.2
209.91,128.8
410.89,112
18.16,92.4
412.86,120.4
84.05,19.6
405.03,145.6
6.61,142.8
412.11,142.8
14.49,179.2
260.63,64.4
72.9,112
344.19,252
6.05,64.4
394.12,221.2
16.99,179.2
340.36,302.4
179.93,137.2
94.67,140
282.1,190.4
67.47,134.4
275.75,190.4
89.65,50.4
271.64,190.4
144.57,11.2
402.17,70
166.55,30.8
347.29,198.8
211.21,89.6
344.91,226.8
201.4,134.4
238.15,344.4
213.99,134.4
162.09,375.2
42.08,84
223.68,16.8
342.64,193.2
245.27,75.6
393.07,268.8
297.92,193.2
142.03,212.8
63.37,36.4
270.61,196
237.19,375.2
382.33,16.8
398.74,14
248.15,344.4
256.81,296.8
362.62,11.2
334.95,173.6
302.26,193.2
278.53,123.2
261.52,112
404.82,383.6
367.35,347.2
289.76,361.2
313.98,313.6
291.59,361.2
211.19,134.4
249.15,187.6
215.3,128.8
192.06,126
145.87,148.4
185.27,182
131.52,145.6
215.13,134.4
434.3,226.8
436.68,232.4
389.04,302.4
432.8,271.6
310.8,375.2
311.38,207.2
286.47,221.2
390.69,313.6
326.37,246.4
328.01,207.2
333.78,173.6
428.94,162.4
430.69,22.4
433.13,232.4
162.46,56
165.43,56
169.84,56
385.14,369.6
384.02,389.2
360.67,226.8
79.07,232.4
27.79,151.2
19.84,344.4
342.35,288.4
98.81,64.4
380.81,305.2
434.79,232.4
281.6,207.2
235.94,375.2
258.31,383.6
245.38,288.4
410.86,355.6
412.91,123.2
260.78,271.6
330.34,173.6
410.56,56
417.35,162.4
424.47,22.4
274.35,238
157.3,56
183.43,50.4
130.78,134.4
113.2,120.4
430.46,246.4
381.87,134.4
427.51,268.8
334.37,352.8
237.21,361.2
419.86,268.8
244.62,53.2
207.57,126
27.71,78.4
206.4,22.4
179.41,11.2
329.96,151.2
398.39,193.2
315.67,268.8
174.55,78.4
93.49,358.4
250.76,383.6
284.43,358.4
421.27,268.8
325.87,389.2
303.94,100.8
314.65,207.2
414.97,296.8
306.82,372.4
323.34,246.4
385.7,372.4
159.13,344.4
423.15,100.8
61.68,215.6
161.46,254.8
429.19,100.8
156.57,254.8
218.02,302.4
108.16,336
263.84,218.4
78.24,109.2
257.45,218.4
135.92,151.2
218.14,215.6
379.35,361.2
201.04,123.2
415.34,324.8
277.59,336
163.32,33.6
73.82,22.4
168.86,28
105.79,47.6
324.02,84
303.2,347.2
200.62,30.8
161.93,89.6
294.23,100.8
188.2,176.4
169.64,72.8
183.79,176.4
94.65,109.2
167.22,5.6
168.17,33.6
144.28,140
165.2,84
108.93,81.2
97.98,78.4
159.11,33.6
185.6,179.2
199.34,246.4
304.39,64.4
108.86,302.4
346.19,120.4
89.11,218.4
217.42,86.8
17.04,22.4
352.78,120.4
401.52,81.2
138.78,302.4
301.17,64.4
37.28,2.8
22.79,148.4
79.05,151.2
207.93,5.6
152.99,347.2
353.79,120.4
9.28,156.8
229.91,162.4
219.93,162.4
174.8,81.2
239.09,305.2
310.05,64.4
414.01,11.2
44.14,210
42.2,2.8
150.35,95.2
212.62,226.8
283.15,11.2
288.93,22.4
309.33,134.4
207.82,271.6
232.33,145.6
304.43,330.4
312.54,162.4
84.08,218.4
132.61,198.8
197.63,2.8
54.42,84
330.12,84
372.79,53.2
206.26,61.6
186.24,72.8
246.66,313.6
292.58,61.6
415.41,11.2
47.86,210
0,5.6
193.7,33.6
206.06,226.8
344.92,22.4
275.14,173.6
315.93,159.6
243.53,294
10.46,120.4
82.15,22.4
273.32,355.6
126.18,148.4
22.31,128.8
75.97,22.4
272.23,355.6
229.69,389.2
85.06,184.8
1.84,159.6
99.71,92.4
122.13,190.4
83.23,184.8
7.99,375.2
36.66,5.6
226.95,5.6
129.89,190.4
121.66,148.4
114.65,25.2
211.4,120.4
130.35,42
119.91,86.8
8.76,159.6
35.12,5.6
104.14,92.4
34.1,5.6
188.47,42
230.8,260.4
213.97,383.6
223.24,70
163.03,72.8
169.52,145.6
126.31,86.8
4.2,165.2
144.75,25.2
66.36,14
95.45,25.2
137.92,50.4
269.64,355.6
310.24,347.2
210.68,64.4
155.98,112
127.07,42
122.11,86.8
208.91,176.4
0,389.2
83.72,86.8
126.22,2.8
161.59,47.6
332.57,84
231.33,389.2
212.39,95.2
112.73,25.2
294.16,355.6
133.14,25.2
247.05,207.2
229.71,120.4
419.61,313.6
274.64,95.2
236.18,145.6
101.26,288.4
370.85,109.2
108.42,184.8
283.29,352.8
252.16,226.8
251.52,2.8
231.9,103.6
286.02,120.4
212.82,109.2
228.29,56
250.39,271.6
286.82,14
37.5,154
99.08,369.6
125.23,162.4
92.81,70
182.01,58.8
108.15,109.2
209.22,243.6
251.82,151.2
52.7,120.4
332.33,30.8
213.27,347.2
83.84,78.4
205.82,154
228.59,313.6
286.67,254.8
398.51,282.8
220.72,179.2
177.54,170.8
213.77,179.2
341.1,338.8
276.51,282.8
424.03,25.2
248.99,42
257.09,182
295.6,243.6
228.72,263.2
283.76,86.8
410.72,134.4
63.62,229.6
419.64,378
307.56,266
367.92,159.6
7.57,170.8
386.66,319.2
268.3,221.2
342.13,243.6
31.54,58.8
263.97,128.8
154.54,103.6
366,173.6
115.99,165.2
341.01,350
157.18,86.8
263.22,372.4
437.04,243.6
325.7,347.2
9.87,25.2
200.16,190.4
225.5,148.4
297.05,355.6
122.83,100.8
265.95,8.4
261.21,282.8
263.32,30.8
378.85,232.4
414.65,120.4
251.05,266
206.43,72.8
46.51,184.8
203.11,190.4
291.78,232.4
230.17,30.8
185.01,61.6
183.13,151.2
151.28,14
420.32,120.4
71.97,33.6
412.93,151.2
139.52,145.6
179.02,142.8
128.31,58.8
200.08,224
240.62,221.2
281.14,288.4
33.99,165.2
30.36,165.2
313.32,338.8
396.42,336
250.2,333.2
218.63,103.6
258.71,42
264.28,170.8
77.34,72.8
211.9,243.6
340.01,232.4
398.67,72.8
405.07,282.8
428.26,238
284.59,282.8
289.87,86.8
3.69,184.8
383.05,336
251.06,224
269.9,126
69.98,53.2
366.29,103.6
26.38,103.6
216.12,142.8
372.04,33.6
328.33,103.6
194.55,252
302.34,252
131.37,53.2
431.53,288.4
322.45,95.2
270.41,25.2
430.37,305.2
355.89,103.6
308.16,112
390.77,131.6
369,243.6
96.61,184.8
143.81,154
161.09,8.4
403.85,170.8
53.97,366.8
334.31,344.4
257.36,319.2
314.36,221.2
431.74,243.6
89.72,148.4
163.56,81.2
161.49,282.8
181.95,151.2
258.28,361.2
311.71,316.4
232.76,81.2
255.31,282.8
1.18,271.6
256.65,271.6
66.36,254.8
7.56,137.2
204.33,72.8
49.72,184.8
384.2,173.6
318.49,14
152.18,151.2
217.42,67.2
233.21,364
137,72.8
434.47,187.6
97.67,145.6
263.16,364
192.98,187.6
155.3,145.6
92.77,207.2
264.42,5.6
232.44,207.2
226.86,42
46.96,123.2
61.79,184.8
326.95,333.2
398.7,333.2
306.35,238
263.27,198.8
215.99,81.2
171.9,364
58.18,30.8
282.72,266
257.8,168
372.42,319.2
385.37,221.2
419.61,218.4
352.01,232.4
23.97,106.4
123.17,145.6
13.56,89.6
166.54,58.8
264.35,288.4
50.47,131.6
396.3,159.6
203.82,56
405.51,64.4
276.83,176.4
118.88,47.6
221.7,140
100.56,179.2
99.58,47.6
200.02,39.2
263.79,338.8
405.5,22.4
268.11,47.6
430.04,344.4
366.74,378
216.9,266
91.29,266
184.86,232.4
320.34,232.4
300.55,355.6
138.42,25.2
260.82,215.6
207.5,182
394.27,316.4
292.05,95.2
124.37,25.2
95.39,288.4
369.01,106.4
21.73,25.2
277.81,352.8
325.95,36.4
370.74,294
111.24,25.2
252.47,238
188.7,114.8
114.03,98
46.52,308
297.06,333.2
32.19,190.4
131.1,263.2
146.1,156.8
60.89,5.6
30.59,114.8
130.84,114.8
329.39,386.4
320.13,30.8
63.01,114.8
434.64,156.8
23.43,67.2
91.06,22.4
190.82,364
260.99,308
322.33,249.2
197.11,64.4
199.23,319.2
227.58,114.8
59.76,140
394.88,53.2
330.97,215.6
329.24,277.2
366.46,128.8
238.02,182
272.51,240.8
285.98,238
434.93,324.8
271.31,238
340.21,352.8
410.93,378
298.5,207.2
73.89,352.8
23.8,187.6
199.12,285.6
3.12,389.2
264.86,109.2
101.64,81.2
288.77,254.8
182.36,173.6
21.64,53.2
266.91,372.4
299.56,246.4
101.91,25.2
310.84,266
270.09,148.4
128.59,109.2
128.86,100.8
232.75,285.6
362.25,238
431.86,238
202.29,126
330.04,232.4
377.19,148.4
370.07,190.4
244,246.4
401.5,364
408.94,302.4
56.71,156.8
29.41,302.4
306,302.4
400.35,134.4
294.11,378
381.27,296.8
413.11,333.2
401.15,296.8
153.6,30.8
283.1,215.6
215.63,120.4
41.39,30.8
113.89,92.4
164.57,324.8
417.18,67.2
366.31,81.2
146.15,109.2
163.83,22.4
388.4,72.8
431.91,81.2
356.67,81.2
282.72,47.6
316.82,338.8
291.15,50.4
135.91,187.6
109.86,50.4
273.53,341.6
294.98,201.6
217.59,16.8
144.11,358.4
270.76,282.8
427.43,36.4
12.84,128.8
347.91,58.8
336.33,378
340.65,282.8
303.83,308
342.56,333.2
285.4,210
288.39,131.6
426.24,383.6
278.05,198.8
379.35,319.2
371.76,364
89.01,131.6
138.07,123.2
122.97,350
184.89,50.4
34.44,378
56.41,120.4
105.78,148.4
93.33,148.4
417.28,134.4
305.21,151.2
366.4,28
251.41,319.2
249.85,249.2
432.82,246.4
86.92,162.4
56.81,61.6
350.27,22.4
384.95,131.6
294.25,366.8
340.37,294
278.65,16.8
180.95,5.6
126.63,33.6
254.28,266
105.94,238
5.93,145.6
190.04,72.8
119.42,179.2
258.92,201.6
321.58,106.4
186.05,148.4
69.26,5.6
256.06,316.4
270.07,389.2
425.56,338.8
237.17,39.2
250.74,324.8
241.07,95.2
167.98,142.8
156.14,210
278.63,355.6
313.42,201.6
222.69,42
48.29,168
421.69,294
323.22,316.4
58.74,128.8
378.22,72.8
259.85,196
228.05,72.8
290.08,352.8
312.39,198.8
240.36,246.4
290.69,33.6
353,319.2
427.21,61.6
434.51,212.8
263.19,179.2
211.16,266
112.15,128.8
6.09,173.6
156.29,58.8
180.47,61.6
84.47,120.4
133.62,168
74.09,154
347.15,319.2
382.04,352.8
428.39,170.8
408.11,72.8
225.31,58.8
339.71,333.2
429.37,243.6
119.43,53.2
237.42,308
318.06,302.4
379.04,95.2
248.45,369.6
349.92,294
278.41,131.6
406.55,310.8
166.54,302.4
313.33,2.8
50.55,123.2
40.64,28
56.66,389.2
360.82,254.8
358.22,2.8
423.69,364
153.41,123.2
141.35,310.8
247.3,389.2
335.13,389.2
265.91,210
302.73,28
344.12,341.6
422.09,282.8
132.33,187.6
402.03,16.8
282.7,355.6
182.69,44.8
178.67,5.6
300.25,95.2
380.48,366.8
236.58,5.6
4.1,123.2
284.71,229.6
327.19,366.8
197.65,5.6
312.61,285.6
366.07,282.8
215.59,369.6
421.65,112
393.44,112
264.92,282.8
389.98,333.2
210.69,201.6
231.48,30.8
66.93,176.4
117.24,383.6
195.49,50.4
64.77,123.2
74.61,120.4
103.75,145.6
372.41,81.2
130.28,156.8
389.61,355.6
422.67,156.8
306.64,341.6
344.58,95.2
311.2,336
60.18,95.2
78.26,58.8
270.04,28
411.8,103.6
245.81,369.6
338.87,294
296.98,126
264.7,173.6
160.98,30.8
212.6,254.8
227.03,137.2
36.28,128.8
30.39,28
22.87,137.2
295.62,324.8
247.92,103.6
170.58,151.2
58.91,103.6
200.36,148.4
179.13,375.2
417.39,302.4
293.92,5.6
417.01,310.8
296.25,50.4
148.29,190.4
257.5,67.2
278.74,341.6
200.41,196
194.22,22.4
134.45,282.8
312.51,89.6
395.28,375.2
7.78,126
357.22,56
275.21,369.6
343.31,277.2
299.52,308
334.49,207.2
298.52,355.6
308.96,128.8
436.75,109.2
352.56,190.4
433.7,201.6
367.21,383.6
222.47,282.8
129.38,123.2
100.17,123.2
134.35,47.6
63.05,366.8
58.47,123.2
76.1,120.4
99.55,148.4
149.43,148.4
279.59,224
352.39,67.2
144.54,173.6
350.68,47.6
319.85,168
396.48,140
319.48,36.4
385.18,5.6
241.84,72.8
415.98,159.6
207.35,173.6
291.67,58.8
255.13,310.8
255.42,58.8
165.53,207.2
368.42,249.2
415.97,330.4
334.18,383.6
122.7,319.2
327.18,95.2
320.67,341.6
48.22,123.2
37.13,30.8
248.34,70
373.7,44.8
424.35,310.8
185.45,103.6
48.44,22.4
284.89,366.8
393.17,137.2
359.39,204.4
329.64,131.6
413.86,296.8
392.89,176.4
138.69,190.4
426.26,204.4
72.5,176.4
0,137.2
163.33,89.6
293.18,254.8
386.79,366.8
304.41,148.4
71.52,64.4
231.52,246.4
419.13,266
398.24,296.8
93.19,224
326.91,266
437.43,375.2
384.79,114.8
408.59,120.4
187.64,299.6
393.23,310.8
118.2,308
35.58,182
2.51,372.4
169.72,229.6
177.62,232.4
8.94,372.4
0,39.2
105.32,168
94.27,179.2
340.32,383.6
344.34,319.2
393.92,341.6
406.93,173.6
423.23,30.8
220.11,72.8
219.55,11.2
198.09,173.6
70.59,47.6
239.36,308
271.8,72.8
118.97,204.4
398.62,274.4
282.73,131.6
331.92,383.6
93.61,246.4
330.15,22.4
273.09,366.8
17.61,126
35.03,30.8
378.22,221.2
283.08,341.6
395.47,221.2
41.15,159.6
201.83,131.6
199.48,103.6
428.65,299.6
353.38,207.2
297.32,212.8
271.75,308
327.01,140
115.22,14
425.24,207.2
294.03,92.4
311.09,47.6
154.64,47.6
281.87,64.4
383.64,366.8
419.09,322
24.54,173.6
261.14,221.2
326,33.6
413.02,196
167.72,271.6
318.54,285.6
422.96,375.2
271.99,184.8
423.44,112
365.61,198.8
421,198.8
148.89,106.4
167.94,198.8
180.27,198.8
135.52,103.6
126.58,285.6
33.62,299.6
101.94,333.2
177.02,198.8
210.67,260.4
337.52,64.4
394.94,355.6
383.19,128.8
277.58,39.2
393.11,22.4
214.04,44.8
413.45,159.6
126.15,53.2
233.02,11.2
287.45,299.6
390.8,92.4
143.88,212.8
236.75,271.6
332.43,257.6
264.92,389.2
107.57,299.6
306.45,2.8
425.33,47.6
25.67,33.6
63.14,344.4
401.36,221.2
353.35,2.8
283.21,305.2
228.51,106.4
63.83,39.2
175.12,375.2
425.91,322
381.03,196
423.37,179.2
305.47,324.8
309.64,249.2
113.99,182
405.63,14
123.79,36.4
11.35,47.6
108.1,86.8
279.19,142.8
407.25,299.6
236.94,28
66.78,64.4
203.29,182
424.73,282.8
225.49,350
128.15,277.2
369.47,282.8
288.09,355.6
420.39,117.6
378.47,114.8
398.12,229.6
394.33,333.2
137.18,70
106.53,170.8
40.23,100.8
133.52,296.8
66.96,266
29.23,126
40.64,165.2
5.86,114.8
99.69,182
8.33,142.8
151.36,173.6
408.4,372.4
362.66,322
398.48,159.6
327.8,221.2
236.7,56
274.79,333.2
229.59,33.6
73.13,50.4
311.9,28
195.3,313.6
356.44,117.6
132.49,112
318.65,170.8
300.45,126
339.98,375.2
181.41,322
286.88,5.6
185.5,226.8
26.08,28
228.63,22.4
396.14,207.2
394.32,42
419.4,364
131.07,389.2
245.7,372.4
250.42,389.2
422.76,299.6
375.76,229.6
271.55,207.2
284.57,305.2
369.83,260.4
106.76,14
418.51,207.2
292.79,86.8
196.81,22.4
136.13,282.8
284.63,92.4
400.21,372.4
412.04,336
41.83,176.4
281.1,229.6
370.22,196
221.36,358.4
4.2,70
361.6,282.8
430.5,375.2
430.72,114.8
380.79,114.8
312.13,232.4
243.27,358.4
0,151.2
174.35,25.2
42.43,137.2
194.55,53.2
66.05,106.4
64.63,106.4
83.72,114.8
99.79,145.6
144.2,375.2
157.72,176.4
323.07,5.6
405.27,114.8
415.71,137.2
334.6,44.8
389.94,8.4
246.65,72.8
409.27,159.6
201.36,173.6
304.32,56
218.5,196
424.24,224
155.02,204.4
295.95,277.2
334.42,114.8
361.2,389.2
154.45,296.8
297.34,92.4
432.88,137.2
55.81,313.6
103.94,151.2
238.67,72.8
346.28,5.6
406.89,313.6
230.28,106.4
33.77,364
317,173.6
255.26,64.4
370.77,204.4
347.29,305.2
388.42,313.6
418.65,252
89.14,193.2
306.59,350
22.98,310.8
31.77,86.8
127.49,92.4
271.22,106.4
330.03,358.4
235.78,151.2
40.08,221.2
299.09,14
421.94,266
391.56,296.8
102.6,224
329.08,266
418.27,333.2
386.79,114.8
311.48,204.4
353.62,266
336.5,322
93.86,355.6
34.37,252
280.42,114.8
73.33,198.8
159.12,198.8
21.24,338.8
54.16,168
353.1,369.6
351.67,369.6
211.15,285.6
376.88,53.2
325.92,5.6
413.94,114.8
294.72,39.2
294.61,61.6
397.59,44.8
235,53.2
203.5,44.8
285.25,243.6
206.49,196
386.09,92.4
200.26,215.6
353.92,252
274.72,282.8
221.07,151.2
125.68,319.2
424.26,173.6
277.22,389.2
12.1,224
84.13,8.4
242.86,86.8
332.25,8.4
426.34,355.6
219.72,100.8
47.25,22.4
209.38,369.6
420.45,137.2
416.35,86.8
377.73,184.8
378.68,291.2
398.18,176.4
40.92,277.2
231.45,61.6
74.19,176.4
164.64,39.2
94.28,89.6
311.29,333.2
281.66,106.4
254.85,184.8
76.99,215.6
229.95,263.2
300.55,14
292.9,364
156.5,263.2
284.48,369.6
411.55,369.6
375.01,282.8
382.97,114.8
186.03,299.6
312.06,291.2
319.98,268.8
108.99,310.8
6.43,252
88.49,347.2
337.67,263.2
3.15,282.8
71.54,123.2
56.71,72.8
230.48,252
348.68,263.2
401.18,355.6
372.72,114.8
304.34,389.2
188.02,375.2
350.24,380.8
396.3,355.6
243.67,39.2
426.68,352.8
386.9,39.2
297.68,389.2
411.97,19.6
267.84,252
418.99,56
261.04,252
335.12,61.6
238.17,159.6
354.7,380.8
209.57,285.6
98.36,176.4
282.6,375.2
228.81,131.6
402.14,294
401.47,61.6
432.19,114.8
217.18,72.8
302.07,235.2
167.17,154
23.17,151.2
267.85,263.2
182.69,72.8
147.47,100.8
104.7,358.4
284.86,134.4
346.51,375.2
90.49,114.8
91.38,291.2
163.45,364
165.87,243.6
11.33,36.4
414.91,123.2
326.01,310.8
423.69,263.2
43.49,159.6
204.99,131.6
267.7,305.2
433.26,299.6
383.85,224
322.82,224
267.83,308
350.62,176.4
96.9,14
408.55,207.2
292.02,92.4
6.48,168
229.35,50.4
271.72,61.6
398.8,372.4
326.62,249.2
26.92,173.6
324.14,277.2
367.81,33.6
411.53,238
55.51,89.6
336.46,198.8
433.54,369.6
336.92,156.8
371.43,347.2
394.98,252
317.57,53.2
138.85,131.6
424.34,14
243.53,168
118.47,11.2
345.28,369.6
91.82,159.6
385.56,389.2
361.6,322
242.59,128.8
285.66,207.2
421.04,67.2
221.92,274.4
224.58,11.2
127.99,131.6
93.88,92.4
33.72,159.6
234.28,72.8
133.12,86.8
400.4,274.4
126.63,260.4
285.95,235.2
38.95,274.4
307.09,22.4
166.05,364
116.7,193.2
34.9,28
337.34,215.6
268.6,380.8
392.15,218.4
176.26,11.2
46.03,159.6
232.33,100.8
429.85,302.4
276.7,274.4
331.37,235.2
276.33,310.8
324.11,137.2
112.72,14
221.64,254.8
425.21,235.2
318.87,47.6
193.2,28
283.59,92.4
382.05,375.2
288.01,282.8
24.67,170.8
358.46,324.8
351.17,352.8
335.69,254.8
1.96,109.2
319.44,109.2
428.75,375.2
423.62,109.2
350.03,128.8
322.87,254.8
433.4,330.4
169.75,100.8
176.65,100.8
430.49,308
354.55,106.4
378.78,22.4
402.37,215.6
193.01,375.2
291.67,389.2
140.31,375.2
116.53,235.2
341.13,78.4
329.95,190.4
402.88,145.6
341.46,44.8
399.01,22.4
211.72,44.8
336.9,170.8
289.76,229.6
364.67,280
285.9,33.6
278.99,56
213.02,215.6
358.92,252
422.48,330.4
231.95,291.2
101.68,291.2
284.34,112
325.57,372.4
54.6,86.8
305.43,86.8
267.21,145.6
392.4,100.8
347.35,310.8
191.11,103.6
28.39,22.4
183.36,375.2
401.47,218.4
386.12,196
369.96,5.6
323.23,355.6
260.53,322
107.06,182
307.15,86.8
55.33,204.4
151.64,53.2
127.64,11.2
296.19,254.8
401.1,302.4
252.41,128.8
79.75,64.4
257.9,288.4
413.04,268.8
273.71,364
98.88,224
292.14,268.8
258.2,372.4
378.07,142.8
397.58,112
298.35,322
268.21,322
64.51,389.2
14.11,372.4
255.18,254.8
240.17,260.4
251.5,36.4
215.24,47.6
271.23,67.2
198.57,25.2
356.65,14
347.27,67.2
101.86,53.2
310.79,389.2
132.64,196
426.88,389.2
332.65,190.4
243.69,128.8
339.47,53.2
419.35,64.4
222.81,176.4
333.54,170.8
307.83,235.2
430.67,159.6
14.63,170.8
227.46,86.8
159.3,78.4
341.42,81.2
202.88,128.8
315.81,271.6
370.05,375.2
393.95,67.2
136.34,302.4
78.4,204.4
370.98,305.2
258.29,344.4
434.39,145.6
342.46,310.8
380.29,36.4
234.31,294
200.88,103.6
269.97,305.2
422.31,246.4
259.26,324.8
310.55,352.8
314.04,128.8
319.33,117.6
347.54,92.4
384.21,352.8
389.25,14
199.71,322
410.28,156.8
324.55,232.4
257.63,128.8
342.31,355.6
235.68,249.2
424.15,235.2
388.67,145.6
384.71,254.8
304.1,187.6
267.46,294
347.99,137.2
211.26,92.4
375.37,235.2
277.04,294
84.24,36.4
123.36,128.8
62.44,100.8
66.37,184.8
355.78,11.2
90.84,47.6
256.4,92.4
7.61,184.8
432.05,280
37.56,128.8
340.88,123.2
135.8,25.2
428.82,355.6
143.37,14
430.75,310.8
283.29,89.6
199.19,162.4
9.88,249.2
191.65,56
341.54,369.6
186.69,344.4
179.03,224
251.73,11.2
209.33,103.6
273.38,103.6
384.76,232.4
248.99,56
245.2,274.4
284.27,14
81.46,148.4
22.38,184.8
226.82,64.4
131.82,86.8
242.23,22.4
105.61,196
386.69,53.2
438.3,341.6
80.86,112
173.7,168
254.2,352.8
107.77,81.2
62.46,78.4
270.86,310.8
239.22,204.4
410.01,260.4
0,123.2
239.76,120.4
250.43,313.6
327.75,305.2
276.88,204.4
337.4,78.4
190.06,36.4
279.15,170.8
3.75,170.8
346.2,291.2
312.89,95.2
388.47,142.8
148.96,11.2
384.18,204.4
279.18,280
363.03,156.8
21.33,170.8
389.44,341.6
270.09,221.2
358.75,271.6
43.52,56
240.14,131.6
141.15,131.6
287.25,240.8
155.79,369.6
411.29,184.8
72.75,260.4
301.31,207.2
234.1,120.4
170.78,36.4
264.44,95.2
263.71,148.4
16.09,249.2
281.16,364
158.49,156.8
286.35,352.8
258.27,226.8
282.62,0
337.55,319.2
267.72,103.6
315.23,238
419.28,67.2
241.75,274.4
229.97,0
79.62,148.4
235.09,179.2
36.56,179.2
292.5,249.2
205.02,53.2
126.67,103.6
161.05,67.2
273.62,198.8
55.04,120.4
271.38,33.6
96.43,291.2
76.93,86.8
142.13,187.6
246.32,274.4
428.89,120.4
392.25,226.8
180.76,11.2
51.94,168
220.41,53.2
411.78,291.2
275.81,280
291.9,224
183.94,36.4
272.17,170.8
98.44,305.2
217.79,254.8
433.93,238
295.22,86.8
110.15,36.4
362.8,0
273.11,274.4
331.41,162.4
0,184.8
388.4,319.2
262.49,221.2
328.94,240.8
72.23,53.2
282.37,128.8
140.22,103.6
161.85,44.8
195.77,145.6
372.78,95.2
27.02,95.2
430.93,352.8
21.05,95.2
355.37,53.2
152.14,78.4
153.21,78.4
341.83,64.4
332.46,86.8
138.08,86.8
137.02,86.8
361.85,67.2
227.16,53.2
166.89,0
186.8,11.2
407.81,327.6
309.98,187.6
126.63,0
138.85,0
413.94,327.6
432.53,352.8
338.24,0
263.62,134.4
311.57,61.6
245,95.2
333.01,134.4
192.57,86.8
169.43,8.4
170.43,8.4
390.74,316.4
412.87,25.2
216.38,22.4
227.91,14
438.93,56
408.8,112
413.81,274.4
409.36,173.6
273.17,8.4
434.56,134.4
87.01,8.4
131.97,103.6
289.27,291.2
273.65,316.4
18.39,89.6
32.05,154
392.76,187.6
329.28,198.8
255.56,61.6
325.15,198.8
396.75,56
259.32,61.6
8.95,117.6
102.12,322
376.92,347.2
320.76,198.8
415.04,221.2
432.92,380.8
338.23,210
388.55,274.4
426.58,210
428.95,210
343.03,221.2
401.24,0
17.81,112
93.4,330.4
375.15,347.2
366.53,302.4
15.36,117.6
99.79,322
296.17,224
289.08,319.2
8.15,95.2
174.08,67.2
252.43,263.2
357.69,50.4
10.94,95.2
190.38,179.2
381.66,14
431.88,145.6
80.46,8.4
100.86,109.2
293.98,291.2
434.46,137.2
75.72,14
153.05,100.8
299.92,291.2
249.26,330.4
420,274.4
425.95,56
353.73,33.6
356.9,184.8
262.12,291.2
418.25,173.6
254.08,103.6
428.01,95.2
214.91,22.4
221.13,14
425.28,95.2
430.9,78.4
233.53,14
152.9,14
428.5,89.6
48.25,173.6
89.92,89.6
169.35,89.6
404.52,305.2
375.57,33.6
88.8,196
38.87,221.2
356.14,361.2
438.82,268.8
12.52,369.6
7.87,310.8
367.53,266
394.4,330.4
389.44,117.6
301.34,358.4
391.23,330.4
277.51,154
63.57,338.8
57.97,252
275.47,154
381.1,252
8.46,280
83.36,280
276.72,179.2
418.95,344.4
65.34,95.2
78.58,352.8
360.64,344.4
345.63,344.4
131.6,369.6
19,355.6
378.62,355.6
202.92,145.6
93.43,196
56.04,196
358.12,361.2
367.35,355.6
74.2,263.2
124.58,210
362.11,361.2
363.16,184.8
119.29,313.6
2.96,305.2
302.2,36.4
336.64,103.6
38.14,36.4
13.53,310.8
285.04,0
384.46,355.6
110.71,142.8
102.73,137.2
406.69,341.6
430.69,316.4
48.24,126
88.4,103.6
398.18,338.8
239,156.8
206.81,148.4
127.67,162.4
277.76,184.8
325.62,103.6
65.51,291.2
50.8,380.8
307.06,112
308.62,254.8
97.29,280
103.91,280
281.94,179.2
278.82,179.2
81.55,243.6
30.29,89.6
275.22,179.2
265.87,61.6
389.07,327.6
382.57,221.2
266.52,165.2
359.79,148.4
238.1,14
365.04,344.4
416.35,369.6
350.33,184.8
75.02,106.4
407.62,347.2
30.21,355.6
424.3,145.6
114.6,112
302.82,184.8
137.69,67.2
344.41,170.8
25.86,89.6
284.36,184.8
144.6,67.2
334.01,210
431.21,212.8
368.61,78.4
15.11,95.2
374.17,95.2
30.05,95.2
422.38,327.6
24.01,89.6
319.95,61.6
26,61.6
419.03,95.2
208.84,22.4
420.82,327.6
19.53,61.6
316.53,294
154.18,347.2
417.7,361.2
420.82,355.6
289.7,126
373.92,190.4
305.21,50.4
162.16,226.8
380.54,84
